Baseline_ID,Release_ID,Artifact_ID,Artifact_Type,Document_ID,Project,Membership_Source
BL-REL-00019,REL-00019,REQ-00058,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00024,REL-00024,REQ-00058,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00029,REL-00029,REQ-00058,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00033,REL-00033,REQ-00058,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00045,REL-00045,REQ-00058,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00047,REL-00047,REQ-00058,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00014,REL-00014,REQ-00059,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00029,REL-00029,REQ-00059,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00032,REL-00032,REQ-00059,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00005,REL-00005,REQ-00060,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,REQ-00060,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00036,REL-00036,REQ-00060,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00050,REL-00050,REQ-00060,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00010,REL-00010,REQ-00061,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00013,REL-00013,REQ-00061,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,REQ-00061,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00045,REL-00045,REQ-00061,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00003,REL-00003,REQ-00062,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00008,REL-00008,REQ-00062,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00010,REL-00010,REQ-00062,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00006,REL-00006,REQ-00063,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00009,REL-00009,REQ-00063,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00045,REL-00045,REQ-00063,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00010,REL-00010,REQ-00064,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00040,REL-00040,REQ-00064,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00049,REL-00049,REQ-00064,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00043,REL-00043,REQ-00065,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00003,REL-00003,REQ-00066,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00004,REL-00004,REQ-00066,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00007,REL-00007,REQ-00066,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00025,REL-00025,REQ-00066,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00026,REL-00026,REQ-00067,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00036,REL-00036,REQ-00068,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00039,REL-00039,REQ-00068,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00048,REL-00048,REQ-00068,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00050,REL-00050,REQ-00068,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00042,REL-00042,REQ-00069,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00020,REL-00020,REQ-00070,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,REQ-00070,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00032,REL-00032,REQ-00070,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00046,REL-00046,REQ-00070,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00048,REL-00048,REQ-00070,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00031,REL-00031,REQ-00071,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00035,REL-00035,REQ-00071,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00045,REL-00045,REQ-00071,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00006,REL-00006,REQ-00072,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00040,REL-00040,REQ-00072,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00007,REL-00007,REQ-00073,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00031,REL-00031,REQ-00073,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00010,REL-00010,REQ-00074,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00032,REL-00032,REQ-00074,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00034,REL-00034,REQ-00074,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00016,REL-00016,REQ-00075,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,REQ-00075,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00035,REL-00035,REQ-00075,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00042,REL-00042,REQ-00075,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00001,REL-00001,REQ-00076,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00028,REL-00028,REQ-00076,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00034,REL-00034,REQ-00077,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00036,REL-00036,REQ-00077,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00048,REL-00048,REQ-00077,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00006,REL-00006,REQ-00078,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00011,REL-00011,REQ-00078,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00020,REL-00020,REQ-00078,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00043,REL-00043,REQ-00078,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00016,REL-00016,REQ-00079,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00030,REL-00030,REQ-00079,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,REQ-00079,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00031,REL-00031,REQ-00080,ALM Requirement,DOC-REQ-0002,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00021,REL-00021,REQ-00081,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,REQ-00081,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00040,REL-00040,REQ-00081,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00023,REL-00023,REQ-00082,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00042,REL-00042,REQ-00082,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00048,REL-00048,REQ-00083,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00049,REL-00049,REQ-00083,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00036,REL-00036,REQ-00084,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00043,REL-00043,REQ-00084,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00044,REL-00044,REQ-00084,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00045,REL-00045,REQ-00084,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00050,REL-00050,REQ-00084,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00015,REL-00015,REQ-00085,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00021,REL-00021,REQ-00085,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,REQ-00085,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00030,REL-00030,REQ-00085,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00035,REL-00035,REQ-00085,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00043,REL-00043,REQ-00085,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00003,REL-00003,REQ-00086,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00010,REL-00010,REQ-00086,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00026,REL-00026,REQ-00086,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00050,REL-00050,REQ-00086,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00021,REL-00021,REQ-00087,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00028,REL-00028,REQ-00087,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00033,REL-00033,REQ-00087,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00049,REL-00049,REQ-00087,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00002,REL-00002,REQ-00088,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00024,REL-00024,REQ-00088,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00046,REL-00046,REQ-00088,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,REQ-00089,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00039,REL-00039,REQ-00089,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00024,REL-00024,REQ-00090,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00013,REL-00013,REQ-00091,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00030,REL-00030,REQ-00091,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00036,REL-00036,REQ-00091,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00042,REL-00042,REQ-00092,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00011,REL-00011,REQ-00093,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00018,REL-00018,REQ-00093,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,REQ-00093,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00037,REL-00037,REQ-00093,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00003,REL-00003,REQ-00094,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00038,REL-00038,REQ-00094,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00023,REL-00023,REQ-00095,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00034,REL-00034,REQ-00095,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00037,REL-00037,REQ-00095,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00029,REL-00029,REQ-00096,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00034,REL-00034,REQ-00096,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00019,REL-00019,REQ-00097,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,REQ-00097,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00038,REL-00038,REQ-00097,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00039,REL-00039,REQ-00097,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00041,REL-00041,REQ-00097,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00024,REL-00024,REQ-00098,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00032,REL-00032,REQ-00098,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00043,REL-00043,REQ-00098,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00042,REL-00042,REQ-00099,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00038,REL-00038,REQ-00100,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00006,REL-00006,REQ-00101,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,REQ-00101,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00050,REL-00050,REQ-00101,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00007,REL-00007,REQ-00102,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,REQ-00102,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00049,REL-00049,REQ-00102,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00009,REL-00009,REQ-00103,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00033,REL-00033,REQ-00103,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00039,REL-00039,REQ-00103,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00011,REL-00011,REQ-00104,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00001,REL-00001,REQ-00105,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00019,REL-00019,REQ-00105,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00020,REL-00020,REQ-00105,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00002,REL-00002,REQ-00106,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00011,REL-00011,REQ-00106,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00008,REL-00008,REQ-00107,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00021,REL-00021,REQ-00107,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,REQ-00107,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00014,REL-00014,REQ-00108,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00022,REL-00022,REQ-00108,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00026,REL-00026,REQ-00108,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00043,REL-00043,REQ-00109,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00010,REL-00010,REQ-00110,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00036,REL-00036,REQ-00110,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,REQ-00110,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00007,REL-00007,REQ-00111,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00020,REL-00020,REQ-00111,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,REQ-00111,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00038,REL-00038,REQ-00111,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00015,REL-00015,REQ-00112,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00022,REL-00022,REQ-00112,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00036,REL-00036,REQ-00113,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00037,REL-00037,REQ-00113,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00005,REL-00005,REQ-00114,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00016,REL-00016,REQ-00114,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00041,REL-00041,REQ-00114,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00049,REL-00049,REQ-00114,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00022,REL-00022,REQ-00115,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00035,REL-00035,REQ-00116,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00010,REL-00010,REQ-00117,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00018,REL-00018,REQ-00117,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00046,REL-00046,REQ-00117,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00049,REL-00049,REQ-00117,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00050,REL-00050,REQ-00117,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00014,REL-00014,REQ-00118,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00039,REL-00039,REQ-00118,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00043,REL-00043,REQ-00118,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00001,REL-00001,REQ-00119,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00014,REL-00014,REQ-00119,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00001,REL-00001,REQ-00120,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00017,REL-00017,REQ-00120,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,REQ-00120,ALM Requirement,DOC-REQ-0003,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00010,REL-00010,REQ-00121,ALM Requirement,DOC-REQ-0004,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00043,REL-00043,REQ-00121,ALM Requirement,DOC-REQ-0004,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00022,REL-00022,REQ-00122,ALM Requirement,DOC-REQ-0004,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00029,REL-00029,REQ-00122,ALM Requirement,DOC-REQ-0004,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00009,REL-00009,REQ-00123,ALM Requirement,DOC-REQ-0004,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00011,REL-00011,REQ-00123,ALM Requirement,DOC-REQ-0004,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00023,REL-00023,REQ-00123,ALM Requirement,DOC-REQ-0004,Project NOVA / Variant EV-X,CR/PR Release Traceability
